Id,Gloss,start_ms,end_ms,EAF,Participant,Signer,SourceVideo,SampleVideo
26907,WG-3,63430,63670,CVGT_12/CVGT_1204.eaf,i023,i2,CVGT_12/CVGT_1204_i023.mp4,CVGT_1204.eaf_26907.mp4
26911,HOND-A,65635,65945,CVGT_12/CVGT_1204.eaf,i023,i2,CVGT_12/CVGT_1204_i023.mp4,CVGT_1204.eaf_26911.mp4
26912,WG-3,65970,66310,CVGT_12/CVGT_1204.eaf,i023,i2,CVGT_12/CVGT_1204_i023.mp4,CVGT_1204.eaf_26912.mp4
26915,VERWIJZEN-A,68070,68480,CVGT_12/CVGT_1204.eaf,i023,i2,CVGT_12/CVGT_1204_i023.mp4,CVGT_1204.eaf_26915.mp4
26927,MOGEN-B,76360,76550,CVGT_12/CVGT_1204.eaf,i023,i2,CVGT_12/CVGT_1204_i023.mp4,CVGT_1204.eaf_26927.mp4
26928,WG-1,76585,76665,CVGT_12/CVGT_1204.eaf,i023,i2,CVGT_12/CVGT_1204_i023.mp4,CVGT_1204.eaf_26928.mp4
26929,C_ 1,76695,77165,CVGT_12/CVGT_1204.eaf,i023,i2,CVGT_12/CVGT_1204_i023.mp4,CVGT_1204.eaf_26929.mp4
26932,VINDEN-A,78840,79110,CVGT_12/CVGT_1204.eaf,i023,i2,CVGT_12/CVGT_1204_i023.mp4,CVGT_1204.eaf_26932.mp4
26934,VERTREKKEN-A,79830,80390,CVGT_12/CVGT_1204.eaf,i023,i2,CVGT_12/CVGT_1204_i023.mp4,CVGT_1204.eaf_26934.mp4
26935,HUIS-B,80510,80850,CVGT_12/CVGT_1204.eaf,i023,i2,CVGT_12/CVGT_1204_i023.mp4,CVGT_1204.eaf_26935.mp4
26936,AF-A,80920,81260,CVGT_12/CVGT_1204.eaf,i023,i2,CVGT_12/CVGT_1204_i023.mp4,CVGT_1204.eaf_26936.mp4
26938,OK-A,147,301,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26938.mp4
26939,WG-2,529,696,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26939.mp4
26941,MAN-B0WANG,1866,2236,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26941.mp4
26943,JUIST-A ,2655,2858,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26943.mp4
26944,JONG-A,2995,3494,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26944.mp4
26945,MAN-B0WANG,3633,3888,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26945.mp4
26947,HUIS-B,4468,4647,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26947.mp4
26949,VLUCHTEN-VHAND,4891,5259,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26949.mp4
26950,BEGINNEN-A,5291,5362,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26950.mp4
26954,BINNEN-A,8641,9377,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26954.mp4
26957,BINNEN-A,11247,11773,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26957.mp4
26959,FOUT-A,13295,13413,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26959.mp4
26960,NEE-5HANDEN,13490,13700,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26960.mp4
26961,SORRY-A,13789,13913,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26961.mp4
26966,JONG-A,15828,16012,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26966.mp4
26967,MAN-B0WANG,16067,16253,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26967.mp4
26968,HUIS-B,16584,16777,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26968.mp4
26975,HUIS-B,20911,21049,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26975.mp4
26977,ZELFDE-A,21600,21906,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26977.mp4
26979,STRAAT-BHANDEN,22520,22800,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26979.mp4
26980,HEBBEN-A,22877,22979,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26980.mp4
26982,STRAAT-BHANDEN,23791,24171,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26982.mp4
26984,ZELFDE-A,25380,25497,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26984.mp4
26987,BEREID-A,26384,26488,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26987.mp4
26988,ZEGGEN-A,26791,27037,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26988.mp4
26989,HUIS-B,27265,27365,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26989.mp4
26990,KIJKEN-B,27541,27770,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26990.mp4
26993,GOED-B,28692,29021,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26993.mp4
26994,STRAAT-BHANDEN,29069,29187,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26994.mp4
26996,MENEER-THAND>5,29819,30174,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26996.mp4
26999,WG-3,31972,32179,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_26999.mp4
27001,GELD-A,33599,33834,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27001.mp4
27002,WG-3,34736,34954,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27002.mp4
27003,ENVELOPPE-VORM,35229,35869,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27003.mp4
27007,GELD-A,38017,38187,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27007.mp4
27011,WG-3,41463,41532,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27011.mp4
27012,TERUG-A,41600,42066,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27012.mp4
27016,IN-B,43483,43745,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27016.mp4
27017,OOK-A,43908,44022,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27017.mp4
27018,BEETJE-A,44069,44152,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27018.mp4
27021,VROEGER-A,44977,45092,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27021.mp4
27023,BINNEN-A,45619,46104,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27023.mp4
27025,HEBBEN-A,46597,46671,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27025.mp4
27026,WG-2,46754,47152,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27026.mp4
27027,MENEER-THAND>5,48059,48419,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27027.mp4
27028,ZITTEN-A,48594,48882,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27028.mp4
27029,WG-3,49032,49167,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27029.mp4
27031,MENEER-THAND>5,50077,50272,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27031.mp4
27033,HEBBEN-A,50661,50800,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27033.mp4
27035,GOED-A,51938,52071,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27035.mp4
27036,WG-1,52183,52324,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27036.mp4
27037,HEBBEN-A,52351,52528,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27037.mp4
27038,ENVELOPPE-BOPB,52586,52895,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27038.mp4
27040,WG-2,53501,53586,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27040.mp4
27041,WG-3,53794,54018,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27041.mp4
27042,MENEER-THAND>5,54141,54338,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27042.mp4
27043,WG-3,54394,54472,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27043.mp4
27044,OK-A,54563,54842,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27044.mp4
27045,WG-4,55019,55287,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27045.mp4
27047,AUTO-RIJDEN-A,55947,57126,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27047.mp4
27048,WG-3,57355,57547,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27048.mp4
27049,ZELF-A,57652,57795,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27049.mp4
27050,WG-3,57818,57881,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27050.mp4
27051,AUTO-RIJDEN-A,57951,58132,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27051.mp4
27052,GEEL-YHAND,58271,58459,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27052.mp4
27054,GEEL-YHAND,59211,59354,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27054.mp4
27055,HEBBEN-A,59488,59572,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27055.mp4
27056,DENKEN-A,59643,59798,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27056.mp4
27057,TER-PLAATSE-YHAND,59947,60102,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27057.mp4
27058,ROOD-A,60317,60664,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27058.mp4
27059,AUTO-RIJDEN-A,60806,61057,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27059.mp4
27061,ZELFDE-A,61382,61578,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27061.mp4
27063,C_ 2,62168,62302,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27063.mp4
27066,C_ 2,63037,63190,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27066.mp4
27068,GEEL-YHAND,63784,63938,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27068.mp4
27072,WG-3,68860,68953,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27072.mp4
27073,TOT-B,69087,69474,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27073.mp4
27074,WG-3,69639,69911,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27074.mp4
27075,ZELF-A,70049,70194,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27075.mp4
27077,AUTO-RIJDEN-A,70550,70740,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27077.mp4
27079,TANKEN-A,71301,71485,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27079.mp4
27082,MOETEN-A,72907,73107,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27082.mp4
27083,TANKEN-A,73314,73686,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27083.mp4
27085,WG-3,74968,75116,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27085.mp4
27086,ROOD-A,75245,75409,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27086.mp4
27087,AUTO-RIJDEN-A,75472,75639,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27087.mp4
27089,WG-3,77116,77276,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27089.mp4
27092,MAN-PERSOON,78463,78615,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27092.mp4
27093,KOMEN-A,78766,78949,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27093.mp4
27094,TANKEN-B,79068,79280,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27094.mp4
27096,WG-3,79752,79985,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27096.mp4
27097,ZELFDE-A,80108,80231,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27097.mp4
27098,WG-3,80293,80402,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27098.mp4
27099,MAN-B0WANG,80556,80771,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27099.mp4
27100,WG,80906,81281,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27100.mp4
27101,JONG-A,81734,81920,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27101.mp4
27102,MAN-B0WANG,82005,82161,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27102.mp4
27103,WG-3,82243,82457,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27103.mp4
27105,WG,82707,82952,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27105.mp4
27106,ENVELOPPE-BOPB,83133,83467,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27106.mp4
27108,OOK-A,83767,83951,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27108.mp4
27109,NAAR-A,84194,84406,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27109.mp4
27111,WG-3,85100,85192,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27111.mp4
27112,WG-3,85250,85355,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27112.mp4
27116,PLASSEN-MAN,87081,87466,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27116.mp4
27118,PLASSEN-MAN,87963,88389,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27118.mp4
27119,KIJKEN-A,89125,89296,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27119.mp4
27120,C_ 2,89460,89649,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27120.mp4
27122,C_ 2,90264,90618,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27122.mp4
27123,OPMERKEN-GOC,90718,91081,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27123.mp4
27124,WC-VS,91229,91499,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27124.mp4
27125,WG-3,91571,91725,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27125.mp4
27127,WETEN-A,92280,92388,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27127.mp4
27128,WG-1,92465,92543,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27128.mp4
27129,BRIEF-AOPB,92661,92891,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27129.mp4
27131,WG-3,93374,93532,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27131.mp4
27133,IN-B,95624,95712,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27133.mp4
27134,WC-VS,95898,96575,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27134.mp4
27135,WG-3,97110,97367,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27135.mp4
27136,PLASSEN-MAN,97519,98086,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27136.mp4
27137,WG-6,98199,98316,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27137.mp4
27139,ZELF-A,100700,100854,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27139.mp4
27140,DOOD-BOPBHAND,100960,101126,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27140.mp4
27141,AF-A,101156,101232,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27141.mp4
27142,BRIL-A,101316,101377,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27142.mp4
27144,BRIL-A,101800,101915,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27144.mp4
27146,ZELF-A,103487,103757,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27146.mp4
27148,AF-A,104388,104525,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27148.mp4
27149,WG-3,104678,104810,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27149.mp4
27153,WAAR-A,107086,107364,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27153.mp4
27154,BRIEF-AOPB,107491,107814,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27154.mp4
27156,NIETS-A,108650,108782,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27156.mp4
27157,VERDWIJNEN-A,108910,109081,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27157.mp4
27158,WAAR-A,109144,109291,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27158.mp4
27159,KUNNEN-NIET-A,109320,109401,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27159.mp4
27161,MOETEN-A,110239,110639,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27161.mp4
27162,C_ 2,110884,111141,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27162.mp4
27164,WG-3,112148,112455,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27164.mp4
27165,GEEL-YHAND,112583,112707,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27165.mp4
27166,AUTO-RIJDEN-A,112807,113188,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27166.mp4
27167,TANKEN-A,113258,113402,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27167.mp4
27168,AF-A,113489,113577,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27168.mp4
27172,KIJKEN-B,115712,115791,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27172.mp4
27175,ZIEN-B,117613,117889,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27175.mp4
27176,VERWIJZEN-A,119170,119309,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27176.mp4
27177,WG-6,119359,119485,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27177.mp4
27178,WEGLOPEN-A,119717,120193,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27178.mp4
27179,AUTO-RIJDEN-A,120453,121384,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27179.mp4
27180,OOK-A,121484,121621,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27180.mp4
27181,WG-3,121706,121905,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27181.mp4
27182,ROOD-A,121994,122140,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27182.mp4
27184,WG-3,124683,124946,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27184.mp4
27185,VERWIJZEN-A,125115,125325,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27185.mp4
27186,ZELFDE-A,125529,125694,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27186.mp4
27187,AF-A,125821,126218,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27187.mp4
27189,STRAAT-BHANDEN,126948,127243,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27189.mp4
27194,NAAR-A,134975,135146,CVGT_12/CVGT_1205.eaf,i024,i1,CVGT_12/CVGT_1205_i024.mp4,CVGT_1205.eaf_27194.mp4
