Id,Gloss,start_ms,end_ms,EAF,Participant,SourceVideo,SampleVideo
2548,APRENDER,43090,43480,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2548.mp4
2549,COSAS,43570,44120,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2549.mp4
2551,IX ,44710,44910,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2551.mp4
2552,COLEGIO,44940,45420,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2552.mp4
2553,GRACIAS,45490,45710,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2553.mp4
2554,TODO-5,45710,45840,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2554.mp4
2555,IX ,45880,46250,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2555.mp4
2556,MADRE_PADRE,46320,46830,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2556.mp4
2558,NORMAL,47400,48170,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2558.mp4
2559,SIGNAR,48270,48890,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2559.mp4
2560,COMUNICAR,48930,49280,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2560.mp4
2561,IX ,49340,49540,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2561.mp4
2563,COLEGIO,50080,50290,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2563.mp4
2564,QUERER,50360,50520,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2564.mp4
2565,IX ,50590,51190,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2565.mp4
2566,HASTA,51250,51770,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2566.mp4
2568,COLEGIO,52330,52530,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2568.mp4
2570,IGUAL-1,52930,53340,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2570.mp4
2571,SOCIO,53415,53995,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2571.mp4
2573,SOCIO,54621,55130,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2573.mp4
2575,SOCIO,55670,56110,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2575.mp4
2576,IX ,56180,56609,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2576.mp4
2577,CRECER-ALTURA,56702,57147,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2577.mp4
2578,HASTA,57260,57450,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2578.mp4
2579,AHORA,57490,57640,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2579.mp4
2580,SOCIO,57650,58360,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2580.mp4
2582,ASI,58900,59100,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2582.mp4
2585,AMIGO,60473,60644,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2585.mp4
2586,SORDO,60765,61195,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2586.mp4
2587,VERDAD,61220,61290,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2587.mp4
2588,PORQUE,61400,61740,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2588.mp4
2589,IX1,61780,61890,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2589.mp4
2591,HABER>NO,62330,62430,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2591.mp4
2592,HERMANO,62460,62860,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2592.mp4
2593,IX1,62880,63000,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2593.mp4
2596,CASA,63880,64120,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2596.mp4
2599,COLEGIO,65850,66180,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2599.mp4
2600,SORDO,66230,66590,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2600.mp4
2605,IX,76850,76953,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2605.mp4
2606,DIFICIL,77150,77440,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2606.mp4
2608,BIEN,79010,79620,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2608.mp4
2609,TODO,80001,80155,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2609.mp4
2610,COLEGIO,80670,81000,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2610.mp4
2611,IX,81350,81480,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2611.mp4
2612,UNO,81510,81750,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2612.mp4
2613,SABER,81840,82000,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2613.mp4
2614,PROFESOR,82010,82320,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2614.mp4
2615,SIGNAR,82370,82800,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2615.mp4
2616,OTRO-1,82870,83280,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2616.mp4
2617,SIGNAR,83480,83940,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2617.mp4
2618,REGULAR,83980,84420,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2618.mp4
2621,OTRO-1,85645,85955,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2621.mp4
2622,HORRIBLE,86010,86560,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2622.mp4
2624,IX1,87060,87170,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2624.mp4
2626,UNO,88150,88200,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2626.mp4
2627,PERSONA,88220,88370,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2627.mp4
2628,PROFESOR,88400,88650,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2628.mp4
2629,UNO,88700,88990,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2629.mp4
2630,NADA-MAS,89050,89670,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2630.mp4
2631,TODO,89820,90120,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2631.mp4
2632,BIEN ,90230,90650,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2632.mp4
2633,SIGNAR,90720,91050,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2633.mp4
2634,SABER,91140,91500,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2634.mp4
2635,SIGNAR,92140,92380,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2635.mp4
2636,REGULAR,92450,92930,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2636.mp4
2637,UNO,93250,93320,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2637.mp4
2638,HORRIBLE,93330,93730,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2638.mp4
2639,ENTENDER,93790,94166,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2639.mp4
2640,NO,94172,94381,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2640.mp4
2641,PACIENCIA,94410,95820,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2641.mp4
2642,IX,95830,95880,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2642.mp4
2643,CRECER,95900,96790,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2643.mp4
2644,YA,96900,97110,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2644.mp4
2645,ENTENDER-rep,97180,97844,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2645.mp4
2646,CONOCER,97960,98530,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2646.mp4
2648,IGUAL-1,98970,99240,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2648.mp4
2650,CONOCER,99880,100090,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2650.mp4
2651,ENTENDER-rep,100160,100520,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2651.mp4
2654,HASTA,102550,103010,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2654.mp4
2656,PROFESOR,104420,105100,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2656.mp4
2658,SORDO,105500,107149,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2658.mp4
2661,FIN,108215,108970,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2661.mp4
2662,IX1,109070,109110,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2662.mp4
2663,APRENDER,109130,109570,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2663.mp4
2664,SIGNAR,109600,109980,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2664.mp4
2665,NO,110017,110109,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2665.mp4
2666,IX1-Q,110197,110308,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2666.mp4
2667,APRENDER,110401,111423,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2667.mp4
2670,OYENTE,112570,113030,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2670.mp4
2671,PROFESOR,113070,113510,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2671.mp4
2672,IX1,113640,113720,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2672.mp4
2673,APRENDER,113760,113910,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2673.mp4
2675,PROFESOR,114970,115260,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2675.mp4
2676,SORDO,115300,115550,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2676.mp4
2678,IX1,116300,116350,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2678.mp4
2679,APRENDER,116380,116710,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2679.mp4
2684,TRES-AÑO,118983,119074,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2684.mp4
2686,MARCHAR,119560,120200,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2686.mp4
2688,POCO,120570,121090,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2688.mp4
2690,MARCHAR,121530,121860,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2690.mp4
2691,OTRO-1,121940,122320,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2691.mp4
2693,FIN,124020,124450,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2693.mp4
2694,SORDO,125800,126150,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2694.mp4
2695,CONOCER,126190,126410,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2695.mp4
2696,IX2,126460,126600,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2696.mp4
2698,PRESIDENTE,128030,128290,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2698.mp4
2699,FNSSE,128330,128840,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2699.mp4
2700,IX3,128870,129080,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2700.mp4
2703,IX1 ,129605,129835,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2703.mp4
2704,IX3,129930,129990,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2704.mp4
2707,IX3,132420,132540,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2707.mp4
2708,IX1,132610,132680,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2708.mp4
2710,VER,132820,132910,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2710.mp4
2714,JOVEN,134434,134782,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2714.mp4
2715,SIGNAR,135385,135912,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2715.mp4
2716,APRENDER,136070,136960,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2716.mp4
2718,FIN,137650,137710,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2718.mp4
2719,DOS,137750,137846,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2719.mp4
2720,TRES,137851,137978,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2720.mp4
2724,SIGNAR,138800,139080,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2724.mp4
2725,PROFESOR,139130,139420,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2725.mp4
2726,APRENDER,139540,139980,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2726.mp4
2731,RAPIDO,142089,142490,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2731.mp4
2733,GRACIAS,143210,143450,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2733.mp4
2734,IX3,143530,144200,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2734.mp4
2736,IX3,144970,145380,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2736.mp4
2737,PRESIDENTE,145460,145700,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2737.mp4
2738,FNSSE,145730,146240,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2738.mp4
2742,COLEGIO,147500,147790,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2742.mp4
2743,FIN,147840,148070,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2743.mp4
2744,TRES-AÑO,148120,148560,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2744.mp4
2746,TRES-AÑO,148820,149050,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2746.mp4
2747,FIN,149110,149430,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2747.mp4
2749,sn: FELIX PINEDO,151080,151540,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2749.mp4
2752,HASTA,152400,152750,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2752.mp4
2753,AHORA,152785,152895,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2753.mp4
2754,PRESIDENTE,153150,153410,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2754.mp4
2755,FNSSE,153430,153910,EAF/T2.4-LSE-M03-1-20170914-6.eaf,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2755.mp4
